usage_id,customer_id,usage_month,data_usage_mb,call_minutes,sms_count
USG01937,CUST0429,2024-02,9410.4,29.1,26
USG01938,CUST0338,2024-03,8496.6,57.2,30
USG01939,CUST0013,2024-11,8117.1,11.7,23
USG01940,CUST0050,2024-03,5315.7,78.1,23
USG01941,CUST0188,2024-12,4355.3,94.5,28
USG01942,CUST0166,2024-01,5504.9,106.1,30
USG01943,CUST0437,2024-12,7146.6,123.6,26
USG01944,CUST0415,2024-09,2577.0,315.8,30
USG01945,CUST0361,2024-05,4761.0,109.2,29
USG01946,CUST0318,2024-03,9319.5,71.7,21
USG01947,CUST0386,2024-07,5076.7,103.4,28
USG01948,CUST0400,2024-11,8297.9,166.5,27
USG01949,CUST0143,2024-07,11431.8,160.0,26
USG01950,CUST0413,2024-04,2628.5,51.5,25
USG01951,CUST0266,2024-02,4660.5,76.9,28
USG01952,CUST0008,2024-09,14915.6,82.4,33
USG01953,CUST0212,2024-09,4679.4,104.9,27
USG01954,CUST0151,2024-03,5298.5,251.6,32
USG01955,CUST0206,2024-07,5664.8,132.9,30
USG01956,CUST0404,2024-08,14273.8,111.0,18
USG01957,CUST0318,2024-07,3252.3,270.3,27
USG01958,CUST0220,2024-04,10989.6,76.5,23
USG01959,CUST0243,2024-09,18096.4,100.9,19
USG01960,CUST0318,2024-01,11375.4,62.8,20
USG01961,CUST0493,2024-02,2198.6,88.4,27
USG01962,CUST0074,2024-09,8800.6,248.8,34
USG01963,CUST0288,2024-10,6816.5,80.4,21
USG01964,CUST0182,2024-07,2115.8,94.2,21
USG01965,CUST0367,2024-07,4681.0,271.7,16
USG01966,CUST0035,2024-08,10635.7,242.4,22
USG01967,CUST0089,2024-10,7610.6,266.9,18
USG01968,CUST0070,2024-09,400.6,183.9,22
USG01969,CUST0117,2024-08,10733.6,174.8,25
USG01970,CUST0260,2024-05,3244.7,149.9,26
USG01971,CUST0233,2024-01,4815.9,86.9,28
USG01972,CUST0476,2024-09,10357.4,54.5,15
USG01973,CUST0117,2024-03,5091.8,172.6,32
USG01974,CUST0341,2024-02,6689.0,157.3,20
USG01975,CUST0273,2024-11,12982.3,183.7,24
USG01976,CUST0071,2024-05,9398.3,91.3,20
USG01977,CUST0118,2024-06,4225.4,136.7,35
USG01978,CUST0338,2024-08,2703.7,46.5,28
USG01979,CUST0121,2024-10,1784.4,70.5,30
USG01980,CUST0270,2024-12,6497.2,151.0,23
USG01981,CUST0350,2024-02,18464.4,73.0,32
USG01982,CUST0404,2024-09,6855.5,101.5,30
USG01983,CUST0118,2024-06,1051.1,101.9,28
USG01984,CUST0196,2024-06,3867.8,102.4,26
USG01985,CUST0185,2024-01,17199.8,252.3,31
USG01986,CUST0354,2024-05,5658.6,138.9,25
USG01987,CUST0456,2024-12,5716.3,216.5,27
USG01988,CUST0406,2024-04,1779.9,72.2,36
USG01989,CUST0463,2024-05,2573.0,101.9,19
USG01990,CUST0094,2024-12,9429.6,158.2,18
USG01991,CUST0411,2024-10,7671.4,81.7,26
USG01992,CUST0147,2024-04,16012.3,67.1,27
USG01993,CUST0018,2024-04,16287.3,277.3,38
USG01994,CUST0096,2024-05,14630.3,102.4,14
USG01995,CUST0467,2024-12,10540.3,115.5,32
USG01996,CUST0442,2024-08,11715.6,30.6,29
USG01997,CUST0367,2024-08,3834.5,81.5,20
USG01998,CUST0018,2024-12,4914.4,35.4,15
USG01999,CUST0465,2024-09,10712.3,53.6,25
USG02000,CUST0166,2024-03,14596.7,68.7,26
USG02001,CUST0242,2024-12,6255.9,68.0,34
USG02002,CUST0109,2024-06,19072.3,11.8,27
USG02003,CUST0261,2024-08,6808.7,56.6,19
USG02004,CUST0365,2024-05,2605.7,128.0,25
USG02005,CUST0144,2024-06,7655.4,331.8,32
USG02006,CUST0313,2024-05,6396.5,20.6,23
USG02007,CUST0318,2024-04,9585.6,149.5,23
USG02008,CUST0479,2024-01,2536.3,81.1,29
USG02009,CUST0493,2024-06,18065.5,26.7,32
USG02010,CUST0307,2024-03,6027.5,57.1,17
USG02011,CUST0029,2024-12,5321.1,201.0,30
USG02012,CUST0154,2024-07,5619.2,123.3,24
USG02013,CUST0252,2024-11,6810.7,73.3,28
USG02014,CUST0083,2024-05,6393.1,74.3,28
USG02015,CUST0008,2024-10,3454.5,79.9,28
USG02016,CUST0460,2024-09,6837.4,78.7,26
USG02017,CUST0454,2024-01,13185.2,24.2,29
USG02018,CUST0196,2024-04,10264.1,109.5,26
USG02019,CUST0185,2024-04,5359.0,57.2,17
USG02020,CUST0322,2024-07,14636.8,13.5,23
USG02021,CUST0325,2024-11,4604.0,139.1,25
USG02022,CUST0120,2024-03,6865.6,121.6,30
USG02023,CUST0428,2024-07,15469.5,154.3,17
USG02024,CUST0202,2024-05,18638.2,194.7,35
USG02025,CUST0497,2024-10,5226.0,34.1,30
USG02026,CUST0403,2024-12,17119.8,32.8,23
USG02027,CUST0030,2024-09,14759.9,86.5,31
USG02028,CUST0106,2024-03,9565.2,136.2,29
USG02029,CUST0496,2024-08,8715.4,27.0,25
USG02030,CUST0397,2024-07,9143.3,23.7,31
USG02031,CUST0254,2024-12,6074.4,33.3,29
USG02032,CUST0485,2024-08,5046.3,63.8,29
USG02033,CUST0140,2024-05,17074.6,67.5,32
USG02034,CUST0075,2024-07,3308.3,105.2,23
USG02035,CUST0350,2024-05,8819.6,53.5,34
USG02036,CUST0341,2024-07,14303.8,38.8,25
USG02037,CUST0053,2024-03,8559.7,59.6,19
USG02038,CUST0420,2024-08,5834.1,241.6,25
USG02039,CUST0381,2024-05,5708.4,217.5,24
USG02040,CUST0332,2024-09,3533.5,256.7,20
USG02041,CUST0221,2024-11,5540.2,50.1,27
USG02042,CUST0054,2024-08,8129.0,51.4,25
USG02043,CUST0039,2024-06,6279.2,77.0,27
USG02044,CUST0282,2024-01,20290.0,55.9,20
USG02045,CUST0113,2024-12,18401.2,266.0,33
USG02046,CUST0400,2024-01,2756.2,196.2,15
USG02047,CUST0342,2024-11,3134.0,380.7,28
USG02048,CUST0444,2024-06,10683.0,273.1,24
USG02049,CUST0055,2024-01,12364.1,38.8,26
USG02050,CUST0392,2024-08,13879.5,62.8,23
USG02051,CUST0413,2024-07,12903.4,141.2,22
USG02052,CUST0436,2024-09,9538.2,293.1,28
USG02053,CUST0396,2024-03,6728.2,270.1,25
USG02054,CUST0254,2024-06,3719.1,246.7,23
USG02055,CUST0249,2024-09,6204.3,107.0,22
USG02056,CUST0307,2024-03,1802.3,53.1,32
USG02057,CUST0395,2024-12,6047.7,41.3,31
USG02058,CUST0188,2024-11,10904.3,86.7,28
USG02059,CUST0089,2024-09,4601.3,29.6,27
USG02060,CUST0256,2024-10,14543.4,88.9,26
USG02061,CUST0400,2024-08,6873.4,206.1,23
USG02062,CUST0381,2024-04,3034.2,190.8,23
USG02063,CUST0001,2024-06,10804.2,90.9,28
USG02064,CUST0025,2024-06,6990.6,182.3,19
USG02065,CUST0170,2024-09,7375.7,89.3,38
USG02066,CUST0109,2024-04,3298.6,182.9,21
USG02067,CUST0307,2024-09,14604.5,56.9,26
USG02068,CUST0212,2024-12,5490.3,45.8,14
USG02069,CUST0147,2024-10,5375.5,39.6,36
USG02070,CUST0018,2024-08,7474.9,55.6,25
USG02071,CUST0474,2024-11,9988.5,93.9,27
USG02072,CUST0207,2024-12,9806.5,85.8,23
USG02073,CUST0427,2024-11,1291.7,85.0,27
USG02074,CUST0250,2024-10,10096.3,245.4,22
USG02075,CUST0083,2024-05,1359.7,196.0,29
USG02076,CUST0212,2024-09,9308.1,105.4,29
USG02077,CUST0044,2024-11,14588.4,39.7,31
USG02078,CUST0270,2024-04,5762.1,114.2,17
USG02079,CUST0408,2024-07,21552.9,81.1,17
USG02080,CUST0227,2024-10,8433.0,112.1,18
USG02081,CUST0212,2024-10,5886.0,117.8,25
USG02082,CUST0110,2024-12,12310.0,280.9,22
USG02083,CUST0265,2024-04,18892.2,75.9,16
USG02084,CUST0444,2024-11,15166.9,67.6,23
USG02085,CUST0221,2024-11,4492.8,289.5,29
USG02086,CUST0145,2024-11,11606.5,182.5,18
USG02087,CUST0351,2024-05,13711.2,100.9,35
USG02088,CUST0424,2024-12,15938.6,74.7,24
USG02089,CUST0266,2024-07,5619.6,348.1,29
USG02090,CUST0415,2024-01,14680.6,139.2,29
USG02091,CUST0252,2024-04,1097.8,121.4,22
USG02092,CUST0017,2024-07,4395.4,80.9,22
USG02093,CUST0424,2024-02,10616.5,127.8,24
USG02094,CUST0044,2024-03,13406.9,20.1,17
USG02095,CUST0422,2024-03,9975.8,14.5,23
USG02096,CUST0444,2024-05,9152.5,208.2,26
USG02097,CUST0381,2024-02,2238.7,59.3,21
USG02098,CUST0040,2024-08,12464.2,28.5,24
USG02099,CUST0475,2024-07,5702.9,99.8,28
USG02100,CUST0062,2024-09,6872.7,167.4,25
USG02101,CUST0322,2024-12,21646.6,177.1,32
USG02102,CUST0465,2024-06,9105.9,58.9,20
USG02103,CUST0138,2024-02,6466.1,29.8,15
USG02104,CUST0325,2024-10,5761.6,52.9,23
USG02105,CUST0433,2024-05,10853.9,81.1,17
USG02106,CUST0366,2024-02,5615.9,178.5,32
USG02107,CUST0469,2024-01,7880.7,76.8,25
USG02108,CUST0027,2024-02,3608.3,91.2,27
USG02109,CUST0126,2024-06,8743.4,130.6,29
USG02110,CUST0029,2024-06,10079.5,95.9,25
USG02111,CUST0047,2024-02,2277.7,28.8,24
USG02112,CUST0256,2024-04,19788.7,47.5,22
USG02113,CUST0106,2024-05,5444.3,256.2,17
USG02114,CUST0100,2024-06,7165.1,40.2,19
USG02115,CUST0345,2024-12,8249.0,46.7,22
USG02116,CUST0420,2024-12,1452.6,98.5,23
USG02117,CUST0397,2024-11,8963.2,48.3,17
USG02118,CUST0407,2024-05,6010.5,123.1,25
USG02119,CUST0262,2024-07,7018.9,60.7,23
USG02120,CUST0402,2024-10,4790.7,79.8,27
USG02121,CUST0444,2024-11,15305.6,17.5,26
USG02122,CUST0422,2024-12,2905.9,154.6,18
USG02123,CUST0191,2024-02,5213.1,33.8,24
USG02124,CUST0177,2024-10,3082.9,291.6,24
USG02125,CUST0331,2024-02,4444.3,155.7,36
USG02126,CUST0206,2024-08,17010.6,419.9,17
USG02127,CUST0102,2024-01,5321.9,172.8,27
USG02128,CUST0343,2024-01,11233.4,81.9,20
USG02129,CUST0299,2024-08,12279.2,147.5,33
USG02130,CUST0435,2024-09,6165.8,236.7,25
USG02131,CUST0200,2024-04,8127.5,97.5,22
USG02132,CUST0189,2024-02,16848.9,25.4,19
USG02133,CUST0420,2024-09,17957.2,42.2,20
USG02134,CUST0040,2024-09,4376.2,54.2,21
USG02135,CUST0008,2024-11,17507.1,76.7,20
USG02136,CUST0281,2024-07,10091.1,392.5,22
USG02137,CUST0061,2024-06,4442.0,104.6,25
USG02138,CUST0367,2024-01,8202.7,68.9,26
USG02139,CUST0175,2024-03,5738.2,96.3,36
USG02140,CUST0452,2024-07,4861.4,448.3,16
USG02141,CUST0498,2024-10,14502.3,90.7,20
USG02142,CUST0053,2024-10,12060.3,126.8,21
USG02143,CUST0173,2024-12,5445.6,219.1,25
USG02144,CUST0189,2024-09,10739.8,120.3,23
USG02145,CUST0170,2024-06,3486.4,79.7,21
USG02146,CUST0441,2024-06,6598.5,15.2,27
USG02147,CUST0182,2024-09,5549.0,160.7,25
USG02148,CUST0163,2024-05,8598.5,194.7,22
USG02149,CUST0124,2024-06,24191.4,98.2,31
USG02150,CUST0157,2024-09,5151.2,14.4,22
USG02151,CUST0486,2024-07,15717.9,280.2,23
USG02152,CUST0018,2024-01,11752.6,61.9,18
USG02153,CUST0390,2024-11,15499.8,166.8,20
USG02154,CUST0120,2024-08,6602.7,180.0,22
USG02155,CUST0219,2024-04,10619.6,258.5,17
USG02156,CUST0473,2024-04,9154.1,69.0,31
USG02157,CUST0181,2024-12,8328.9,90.8,25
USG02158,CUST0096,2024-03,11881.2,591.0,23
USG02159,CUST0188,2024-07,15857.0,137.0,29
USG02160,CUST0388,2024-03,18707.5,58.1,23
USG02161,CUST0406,2024-01,8543.4,211.2,34
USG02162,CUST0162,2024-07,5926.1,53.0,31
USG02163,CUST0197,2024-04,10605.4,160.4,27
USG02164,CUST0009,2024-07,13032.5,170.5,28
USG02165,CUST0399,2024-03,4782.4,194.0,20
USG02166,CUST0173,2024-03,6037.9,21.7,25
USG02167,CUST0444,2024-06,14584.0,221.8,27
USG02168,CUST0219,2024-05,4357.8,16.0,24
USG02169,CUST0400,2024-12,2000.9,48.2,22
USG02170,CUST0479,2024-10,10573.3,101.1,24
USG02171,CUST0486,2024-11,6297.0,266.5,23
USG02172,CUST0470,2024-07,15235.3,149.4,19
USG02173,CUST0033,2024-02,11951.2,289.2,27
USG02174,CUST0402,2024-03,9907.8,106.7,24
USG02175,CUST0335,2024-01,7930.8,179.7,16
USG02176,CUST0166,2024-12,15748.4,165.4,31
USG02177,CUST0486,2024-01,7787.0,199.8,22
USG02178,CUST0239,2024-03,3681.8,14.5,32
USG02179,CUST0487,2024-10,16165.0,45.5,32
USG02180,CUST0176,2024-05,17397.3,357.4,29
USG02181,CUST0477,2024-04,8686.6,15.9,26
USG02182,CUST0436,2024-10,13323.8,50.3,14
USG02183,CUST0192,2024-07,2542.0,5.5,27
USG02184,CUST0500,2024-06,1097.4,85.3,16
USG02185,CUST0121,2024-03,8318.8,109.9,26
USG02186,CUST0435,2024-07,10691.1,160.9,32
USG02187,CUST0013,2024-10,10887.2,10.7,27
USG02188,CUST0344,2024-04,7466.4,62.2,19
USG02189,CUST0476,2024-07,2099.8,120.3,24
USG02190,CUST0433,2024-03,6165.9,49.2,24
USG02191,CUST0487,2024-12,4004.3,73.6,28
USG02192,CUST0050,2024-05,20513.2,46.7,26
USG02193,CUST0223,2024-01,11222.7,53.4,30
USG02194,CUST0300,2024-04,7827.6,260.7,23
USG02195,CUST0145,2024-07,4488.8,54.0,21
USG02196,CUST0342,2024-06,8473.0,42.4,28
USG02197,CUST0339,2024-03,8757.4,84.9,21
USG02198,CUST0445,2024-04,801.5,88.8,30
USG02199,CUST0032,2024-11,8918.1,86.0,29
USG02200,CUST0081,2024-11,12307.2,327.8,22
USG02201,CUST0402,2024-11,11706.7,90.7,18
USG02202,CUST0415,2024-08,2380.8,291.5,23
USG02203,CUST0229,2024-11,9761.6,328.7,17
USG02204,CUST0303,2024-07,8774.9,128.4,28
USG02205,CUST0024,2024-05,16183.1,63.2,19
USG02206,CUST0442,2024-02,5096.3,329.9,20
USG02207,CUST0487,2024-02,13970.1,236.6,39
USG02208,CUST0266,2024-01,13245.4,132.8,22
USG02209,CUST0489,2024-10,15354.0,13.9,32
USG02210,CUST0402,2024-06,25368.3,18.0,27
USG02211,CUST0134,2024-11,7655.9,50.3,16
USG02212,CUST0050,2024-11,2695.9,197.0,29
USG02213,CUST0134,2024-02,5988.8,32.1,21
USG02214,CUST0081,2024-11,10136.7,34.0,26
USG02215,CUST0009,2024-10,22389.7,101.9,30
USG02216,CUST0067,2024-03,8521.0,204.4,19
USG02217,CUST0034,2024-03,14192.1,25.0,19
USG02218,CUST0479,2024-02,34705.6,198.9,26
USG02219,CUST0331,2024-08,7993.6,112.6,24
USG02220,CUST0106,2024-09,6990.6,42.3,21
USG02221,CUST0270,2024-01,8549.7,105.3,28
USG02222,CUST0390,2024-02,9849.1,73.0,31
USG02223,CUST0087,2024-12,10264.3,36.0,24
USG02224,CUST0086,2024-02,5485.9,39.5,26
USG02225,CUST0208,2024-06,11783.8,145.4,26
USG02226,CUST0140,2024-12,15557.0,74.2,25
USG02227,CUST0332,2024-02,12846.1,79.5,15
USG02228,CUST0476,2024-10,11065.1,90.2,24
USG02229,CUST0322,2024-04,8208.9,177.5,23
USG02230,CUST0266,2024-11,5218.4,286.8,20
USG02231,CUST0281,2024-05,5384.5,118.5,26
USG02232,CUST0281,2024-02,12708.4,129.8,29
USG02233,CUST0319,2024-08,10424.5,91.7,23
USG02234,CUST0087,2024-08,13201.6,204.2,31
USG02235,CUST0278,2024-02,9292.8,143.8,34
USG02236,CUST0473,2024-11,1241.5,58.9,18
USG02237,CUST0107,2024-08,4857.7,156.6,24
USG02238,CUST0462,2024-03,13698.1,51.4,26
USG02239,CUST0467,2024-09,3535.0,178.4,21
USG02240,CUST0413,2024-08,11499.0,56.2,25
USG02241,CUST0340,2024-01,8519.9,91.1,20
USG02242,CUST0085,2024-12,8341.1,266.3,26
USG02243,CUST0083,2024-07,7154.8,9.7,25
USG02244,CUST0406,2024-01,10186.2,139.9,20
USG02245,CUST0058,2024-10,9588.9,159.4,23
USG02246,CUST0105,2024-02,8674.9,28.9,21
USG02247,CUST0181,2024-02,14200.7,357.9,23
USG02248,CUST0221,2024-04,11870.6,110.7,26
USG02249,CUST0088,2024-10,1691.8,83.3,24
USG02250,CUST0161,2024-07,3224.8,323.0,25
USG02251,CUST0244,2024-07,4352.8,34.8,19
USG02252,CUST0498,2024-11,14340.2,46.5,16
USG02253,CUST0130,2024-01,9504.8,90.8,29
USG02254,CUST0384,2024-09,8263.3,95.2,25
USG02255,CUST0157,2024-02,9569.0,75.7,24
USG02256,CUST0202,2024-08,12680.5,53.9,25
USG02257,CUST0134,2024-02,4896.5,193.6,23
USG02258,CUST0260,2024-03,6770.7,32.5,26
USG02259,CUST0161,2024-11,2996.8,166.0,27
USG02260,CUST0031,2024-04,5160.3,26.6,24
USG02261,CUST0136,2024-11,14121.1,99.8,28
USG02262,CUST0370,2024-11,12044.5,72.6,15
USG02263,CUST0319,2024-11,8494.1,68.6,29
USG02264,CUST0357,2024-03,7467.7,391.7,24
USG02265,CUST0128,2024-02,7247.8,241.4,23
USG02266,CUST0120,2024-06,5667.0,96.8,28
USG02267,CUST0170,2024-11,9270.4,33.0,19
USG02268,CUST0497,2024-08,14623.4,265.8,17
USG02269,CUST0009,2024-04,7848.4,93.4,22
USG02270,CUST0097,2024-07,5556.9,189.0,26
USG02271,CUST0259,2024-07,7310.6,62.5,24
USG02272,CUST0159,2024-01,3870.4,46.0,29
USG02273,CUST0322,2024-12,7032.8,15.3,34
USG02274,CUST0229,2024-09,5644.4,70.8,27
USG02275,CUST0224,2024-06,13689.6,79.3,31
USG02276,CUST0406,2024-05,11914.8,361.4,31
USG02277,CUST0484,2024-09,6188.9,17.6,33
USG02278,CUST0439,2024-09,3095.8,212.0,24
USG02279,CUST0029,2024-10,11488.2,218.8,25
USG02280,CUST0492,2024-03,5610.6,127.8,25
USG02281,CUST0128,2024-07,7270.3,178.2,24
USG02282,CUST0384,2024-12,8547.3,58.6,27
USG02283,CUST0040,2024-12,12348.0,24.1,34
USG02284,CUST0066,2024-03,11848.2,222.5,28
USG02285,CUST0024,2024-09,9938.4,167.9,30
USG02286,CUST0487,2024-02,9602.9,21.9,23
USG02287,CUST0225,2024-12,6646.5,90.5,15
USG02288,CUST0349,2024-03,16257.1,38.3,16
USG02289,CUST0088,2024-02,13690.7,79.6,27
USG02290,CUST0055,2024-12,6682.6,156.7,24
USG02291,CUST0202,2024-11,7565.3,83.6,21
USG02292,CUST0222,2024-03,406.3,116.3,30
USG02293,CUST0165,2024-12,16517.8,17.7,30
USG02294,CUST0467,2024-08,6731.7,105.7,33
USG02295,CUST0274,2024-10,6378.3,120.1,28
USG02296,CUST0358,2024-08,1929.4,51.2,19
USG02297,CUST0116,2024-03,3124.4,8.0,28
USG02298,CUST0404,2024-01,16040.6,112.8,31
USG02299,CUST0039,2024-03,7219.8,224.2,27
USG02300,CUST0050,2024-05,1029.9,221.8,21
USG02301,CUST0487,2024-10,11616.5,98.9,30
USG02302,CUST0021,2024-10,14681.6,114.9,20
USG02303,CUST0437,2024-05,2089.3,79.6,25
USG02304,CUST0299,2024-12,19408.6,8.0,13
USG02305,CUST0103,2024-02,3215.0,125.6,22
USG02306,CUST0002,2024-02,14326.4,196.2,20
USG02307,CUST0048,2024-10,6630.3,29.3,35
USG02308,CUST0033,2024-05,7733.7,167.2,40
USG02309,CUST0175,2024-08,4725.7,52.4,24
USG02310,CUST0111,2024-07,6376.5,174.8,24
USG02311,CUST0207,2024-02,9815.8,306.9,20
USG02312,CUST0210,2024-03,8871.6,91.3,25
USG02313,CUST0319,2024-07,5656.7,203.5,20
USG02314,CUST0459,2024-03,13779.2,96.2,24
USG02315,CUST0043,2024-10,8619.9,34.5,31
USG02316,CUST0241,2024-06,9714.2,123.3,20
USG02317,CUST0177,2024-09,12514.5,32.0,29
USG02318,CUST0344,2024-04,12562.3,94.4,28
USG02319,CUST0465,2024-09,13830.6,165.3,27
USG02320,CUST0024,2024-11,12724.7,157.7,29
USG02321,CUST0120,2024-10,11070.1,98.5,30
USG02322,CUST0087,2024-09,9209.0,222.1,16
USG02323,CUST0162,2024-09,6159.9,56.4,27
USG02324,CUST0422,2024-01,8249.6,191.8,30
USG02325,CUST0212,2024-05,5711.8,34.0,23
USG02326,CUST0247,2024-03,6026.1,23.7,27
USG02327,CUST0166,2024-01,4738.1,17.3,28
USG02328,CUST0305,2024-02,5758.5,51.1,19
USG02329,CUST0442,2024-04,12126.3,209.1,23
USG02330,CUST0140,2024-03,1336.1,11.0,26
USG02331,CUST0430,2024-12,3778.0,49.3,23
USG02332,CUST0299,2024-08,6138.1,206.9,18
USG02333,CUST0201,2024-02,14260.5,60.3,35
USG02334,CUST0356,2024-08,5330.4,140.9,34
USG02335,CUST0107,2024-01,8200.5,63.6,29
USG02336,CUST0189,2024-06,10741.3,47.8,27
USG02337,CUST0207,2024-08,7283.4,149.3,19
USG02338,CUST0075,2024-05,3045.7,144.8,27
USG02339,CUST0360,2024-11,4666.7,103.7,28
USG02340,CUST0229,2024-12,4173.8,83.3,28
USG02341,CUST0143,2024-03,5070.6,73.1,28
USG02342,CUST0040,2024-03,3404.8,33.4,18
USG02343,CUST0433,2024-01,9331.0,256.8,26
USG02344,CUST0085,2024-07,10732.9,106.4,27
USG02345,CUST0218,2024-06,771.0,56.6,36
USG02346,CUST0267,2024-08,5183.5,28.9,23
USG02347,CUST0038,2024-07,7191.0,58.9,15
USG02348,CUST0214,2024-02,13510.0,63.4,17
USG02349,CUST0029,2024-06,5713.3,172.2,29
USG02350,CUST0460,2024-01,12992.4,80.7,24
USG02351,CUST0189,2024-10,3584.2,110.8,22
USG02352,CUST0040,2024-06,4214.5,67.1,30
USG02353,CUST0333,2024-01,3778.2,180.4,21
USG02354,CUST0166,2024-04,1799.3,26.6,29
USG02355,CUST0248,2024-09,20400.5,391.4,36
USG02356,CUST0162,2024-01,21527.9,136.7,28
USG02357,CUST0303,2024-11,7127.3,114.2,23
USG02358,CUST0266,2024-10,16699.7,19.6,24
USG02359,CUST0178,2024-12,3199.6,159.8,26
USG02360,CUST0469,2024-10,5528.9,79.4,24
USG02361,CUST0140,2024-01,5276.2,75.6,25
USG02362,CUST0124,2024-11,6965.3,58.7,17
USG02363,CUST0467,2024-12,2530.0,21.7,28
USG02364,CUST0130,2024-05,3395.9,11.3,27
USG02365,CUST0325,2024-07,9165.6,54.2,18
USG02366,CUST0157,2024-01,5982.9,42.1,18
USG02367,CUST0181,2024-07,5389.9,33.8,23
USG02368,CUST0398,2024-08,1919.1,255.2,25
USG02369,CUST0181,2024-04,3491.0,117.9,23
USG02370,CUST0180,2024-09,3565.9,221.9,19
USG02371,CUST0248,2024-01,5158.9,105.0,17
USG02372,CUST0054,2024-02,16241.4,87.9,23
USG02373,CUST0023,2024-06,3979.5,325.1,23
USG02374,CUST0281,2024-07,16306.3,178.2,33
USG02375,CUST0258,2024-01,7421.4,26.5,22
USG02376,CUST0180,2024-03,9774.3,191.4,20
USG02377,CUST0366,2024-02,18221.4,71.1,27
USG02378,CUST0255,2024-11,13745.9,277.4,19
USG02379,CUST0448,2024-10,8909.1,114.3,23
USG02380,CUST0081,2024-07,2572.1,27.4,19
USG02381,CUST0366,2024-04,3539.6,283.1,19
USG02382,CUST0342,2024-08,2970.6,89.8,31
USG02383,CUST0289,2024-09,13608.9,87.3,19
USG02384,CUST0185,2024-11,4922.2,235.3,19
USG02385,CUST0192,2024-07,4031.5,179.3,22
USG02386,CUST0061,2024-12,19195.9,5.5,21
USG02387,CUST0123,2024-10,6770.5,42.2,16
USG02388,CUST0460,2024-01,8620.0,275.1,25
USG02389,CUST0141,2024-01,14286.8,79.2,28
USG02390,CUST0448,2024-09,11108.5,429.7,18
USG02391,CUST0437,2024-06,7309.5,117.7,33
USG02392,CUST0265,2024-12,4854.5,183.9,29
USG02393,CUST0203,2024-08,9813.2,163.9,16
USG02394,CUST0078,2024-04,13007.3,9.6,45
USG02395,CUST0452,2024-06,16900.4,96.9,17
USG02396,CUST0485,2024-09,1467.0,19.3,25
USG02397,CUST0444,2024-08,8575.8,211.2,25
USG02398,CUST0334,2024-03,5437.6,143.3,22
USG02399,CUST0197,2024-03,7811.8,118.9,24
USG02400,CUST0255,2024-01,11872.6,302.8,24
USG02401,CUST0066,2024-10,5386.3,318.7,21
USG02402,CUST0301,2024-11,4075.1,40.4,24
USG02403,CUST0033,2024-08,6040.8,143.8,33
USG02404,CUST0398,2024-03,8591.2,22.6,28
USG02405,CUST0497,2024-11,11952.1,150.6,25
USG02406,CUST0425,2024-10,4442.7,85.4,25
USG02407,CUST0279,2024-03,15748.7,37.4,25
USG02408,CUST0063,2024-08,5890.2,103.6,18
USG02409,CUST0258,2024-04,1786.0,204.8,29
USG02410,CUST0344,2024-09,4990.4,237.4,18
USG02411,CUST0212,2024-07,7780.0,81.2,24
USG02412,CUST0401,2024-03,10892.7,125.1,21
USG02413,CUST0221,2024-01,7087.2,147.0,24
USG02414,CUST0239,2024-07,17683.1,86.5,23
USG02415,CUST0316,2024-12,20645.9,129.2,20
USG02416,CUST0045,2024-05,5659.1,60.5,21
USG02417,CUST0305,2024-11,9601.7,61.0,21
USG02418,CUST0349,2024-10,10793.7,69.5,25
USG02419,CUST0238,2024-06,3498.9,7.6,29
USG02420,CUST0101,2024-01,5393.3,162.5,26
USG02421,CUST0341,2024-02,6769.5,40.3,21
USG02422,CUST0039,2024-01,10617.2,249.8,24
USG02423,CUST0164,2024-07,10693.5,115.8,19
USG02424,CUST0407,2024-08,14231.4,35.4,16
USG02425,CUST0211,2024-09,5778.1,149.4,21
USG02426,CUST0222,2024-09,11405.8,76.1,28
USG02427,CUST0202,2024-10,6088.6,97.4,19
USG02428,CUST0089,2024-08,14450.3,50.7,34
USG02429,CUST0013,2024-06,3254.5,44.4,24
USG02430,CUST0185,2024-11,3807.0,64.2,28
USG02431,CUST0448,2024-09,5930.6,147.8,20
USG02432,CUST0076,2024-09,5189.8,79.7,27
USG02433,CUST0143,2024-07,4026.7,347.1,19
USG02434,CUST0283,2024-07,8357.6,78.6,26
USG02435,CUST0290,2024-07,28697.8,148.4,26
USG02436,CUST0353,2024-11,8600.2,100.4,26
USG02437,CUST0202,2024-01,2445.0,166.9,21
USG02438,CUST0035,2024-01,14158.4,141.1,29
USG02439,CUST0325,2024-12,3101.8,160.8,32
USG02440,CUST0103,2024-09,16393.5,96.9,29
USG02441,CUST0397,2024-02,3058.6,72.3,26
USG02442,CUST0143,2024-12,9947.8,62.4,24
USG02443,CUST0306,2024-02,7358.4,56.6,29
USG02444,CUST0498,2024-03,9456.5,113.5,31
USG02445,CUST0036,2024-12,5472.6,249.6,24
USG02446,CUST0125,2024-04,7891.5,48.7,33
USG02447,CUST0231,2024-08,2943.4,53.9,23
USG02448,CUST0175,2024-03,14846.1,159.0,20
USG02449,CUST0062,2024-04,4082.7,112.5,19
USG02450,CUST0130,2024-04,5596.1,109.5,29
USG02451,CUST0209,2024-06,7417.7,25.8,29
USG02452,CUST0487,2024-02,8943.3,23.8,28
USG02453,CUST0068,2024-05,6102.8,49.9,23
